link,title,price,area,location,posted_date
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tan-tra-phuong-hoa-hai/ban-toa-can-ho-4-g-1-tum-khu-dong-5m5-dong-tien-40tr-thang-gan-song-pr42856252,"Bán tòa căn hộ 4 tầng 1 tum, khu Đông Hải, Tân Trà đường 5m5, dòng tiền 40 tr/tháng, gần sông","6,4 tỷ",100 m²,"Ngũ Hành Sơn, Đà Nẵng",
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-phuoc-thuan-2-prj-quy-nhon-iconic/ban-so-do-cua-ngo-tp-binh-dinh-pr42174772,Bán đất nền sổ đỏ cửa ngỏ Tp Quy Nhơn Bình Định,"1,8 tỷ",80 m²,"Tuy Phước, Bình Định",
https://batdongsan.com.vn/ban-dat-duong-le-hong-phong-phuong-dang-hai/chuyen-cung-cap-va-tu-van-mua-ban-nha-cac-khu-tai-dinh-cu-va-phan-lo-p-lh-0917696-pr42417204,Chuyên cung cấp và tư vấn nhà đất các khu tái định cư và phân lô Lê Hồng Phong. LH:0917 696 ***,"3,8 tỷ",69 m²,"Hải An, Hải Phòng",
https://batdongsan.com.vn/ban-dat-duong-dinh-phong-phu-phuong-tang-nhon-phu-b/an-80-9m2-o-do-thi-hem-175-o-to-ngay-san-ong-kaly-tnp-q9-hcm-pr42856225,BÁN 80.9M2 ĐẤT Ở ĐÔ THỊ - HẼM 175 (Ô TÔ) - NGAY SÂN BÓNG KALY - ĐÌNH PHONG PHÚ - TNP B - Q9 - HCM,"6,4 tỷ","80,9 m²","Quận 9, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-tan-xa-xa-tan-xa/ban-dep-tai-hoa-lac-vi-tri-dep-gia-chi-hon-2ty7-lh-094219088-pr42856224,"BÁN ĐẤT ĐẸP TẠI HOÀ LẠC. Đất xã Tân Xã vị trí đẹp, giá chỉ hơn 2tỷ7. Lh: 094219088","2,73 tỷ",62 m²,"Thạch Thất, Hà Nội",
https://batdongsan.com.vn/ban-dat-duong-duong-minh-chau-phuong-8-15/lo-goc-kien-tao-2mt-147m-cach-bien-200m-gia-130tr-m-gan-cong-vien-bai-sau-so-pr42687149,"Lô góc Kiến Tạo 2MT 147m², cách biển 200m, giá 130tr/m², gần công viên Bãi Sau, sổ","19,11 tỷ",147 m²,"Vũng Tàu, Bà Rịa Vũng Tàu",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-ke-binh-phuong-cong-vi/ban-11-ty-31-110m2-dep-tien-8m-phap-ly-day-du-kinh-doanh-sam-uat-pr42856192,"Bán nhà mặt phố Phan Kế Bính 11 tỷ, 31/110m2, đẹp, mặt tiền 8m, pháp lý đầy đủ, kinh doanh sầm uất",11 tỷ,31 m²,"Ba Đình, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-hai-phuong-5-17/-goc-2-mat-tien-sieu-hiem-tan-binh-co-san-dong-tien-40tr-th-pr42829116,"NHÀ GÓC 2 MẶT TIỀN SIÊU HIẾM - PHẠM VĂN HAI, TÂN BÌNH - CÓ SẴN DÒNG TIỀN 40TR/TH","14,5 tỷ",80 m²,"Tân Bình, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-dct08-hoa-lac-xa-tan-xa/chinh-chu-can-ban-lo-98-90m2-gia-nhinh-3-ty-san-so-2o-to-mien-trung-gian-pr42796534,"Chính chủ cần bán lô đất Tân Xã 98, 90m2 giá nhỉnh 3 tỷ , sẵn sổ đường 2ô tô . Miễn trung gian","3,5 tỷ",90 m²,"Thạch Thất, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-co-dong/chinh-chu-can-ban-gap-lo-nen-tho-cu-trung-tam-cach-ql-21-dung-500m-cach-dh-fpt-chi-2-5km-pr42787856,"Chính chủ cần bán gấp lô đất nền thổ cư trung tâm xã cách QL 21 đúng 500m cách ĐH FPT chỉ 2,5km","2,18 tỷ",132 m²,"Sơn Tây, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-cat-lai-prj-can-ho-citi-grand/ban-cc-duplex-3pn-2wc-3-359-ty-56-2m2-tai-q2-hcm-gia-to-nhat-pr42856128,"Bán CC Duplex Citi Grand, 3PN, 2WC, 3,359 tỷ, 56.2m2 tại Q2, HCM- Giá Tổ Nhất","3,36 tỷ","56,2 m²","Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-19-xa-phuoc-thuan-2-prj-quy-nhon-iconic/-so-do-mo-ban-lan-dau-tien-pr42266505,Bán đất nền sổ đỏ tại Quy Nhơn Iconic,"1,8 tỷ",80 m²,"Tuy Phước, Bình Định",
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-sa-phuong-12-1/-moi-5-tang-quan-3-hem-oto-20m-ra-mat-tien-no-hau-tai-loc-pr42855698,Nhà mới 5 tầng Trường Sa quận 3 hẻm oto 20m ra mặt tiền nở hậu tài lộc,"8,98 tỷ","66,7 m²","Quận 3, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-thi-tran-long-dien/-sat-trung-tam-hanh-chinh-10-phut-den-cao-toc-san-80m2-tho-cu-pr42778799,"Đất sát trung tâm hành chính, 10 phút đến cao tốc, sẵn 80m2 thổ cư","1,59 tỷ",125 m²,"Long Điền, Bà Rịa Vũng Tàu",
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/hoa-hau-ha-dong-35m2-5-tang-chi-hon-6-ty-dep-ngo-thong-pr42771070,"Hoa hậu , văn quán, Hà Đông, 35m2, 5 tầng , chỉ hơn 6 tỷ, nhà đẹp ngõ thông.",Giá thỏa thuận,35 m²,"Hà Đông, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-duong-5b-phuong-binh-hung-hoa-a/ha-khu-vip-ngay-trung-tam-cho-vai-sat-nguyen-son-chay-vao-100m-tien-ich-ko-thieu-thu-gi-pr42854399,"Nhà khu vip, ngay trung tâm chợ vải, sát đường Nguyễn Sơn, chạy vào 100m, tiện ích ko thiếu thứ gì","5,55 tỷ","93,5 m²","Bình Tân, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cao-lo-phuong-4-15-prj-topaz-elite/hang-hiem-tai-4-1-ty-78m2-2pn-2wc-block-aeon-quan-8-pr42854454,"Hàng hiếm tại Topaz Elite, 4,1 tỷ, 78m2, 2PN, 2WC, block Aeon Quận 8","4,1 tỷ",78 m²,"Quận 8, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-thuong-1-prj-chung-cu-westlake-residential/mo-ban-dot-1-tay-1-3pn-duplex-pentuse-ck-den-10-htls-0-24t-pr42854484,"Mở bán đợt 1 chung cư Westlake Residential Hồ Tây 1 - 3PN Duplex, Penthouse. CK đến 10% HTLS 0% 24T",10 tỷ,"81,5 m²","Tây Hồ, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-suoi-da/ban-mat-tien-duong-nhua-lon-tai-duong-minh-chau-tay-ninh-dt-149-7-lh-pr42854480,"Bán đất mặt tiền đường nhựa lớn tại Suối Đá, Dương Minh Châu, Tây Ninh DT:149.7 LH:0982 238 ***",370 triệu,"149,7 m²","Dương Minh Châu, Tây Ninh",
https://batdongsan.com.vn/ban-dat-duong-nguyen-tat-thanh-phuong-thanh-khe-dong/mat-tien-bien-dien-tich-391-m2-15-x-26-m-chi-khoang-hon-80-trieu-m2-pr42849788,Mặt tiền biển Nguyễn Tất Thành - Diện tích 391m2 (15 x 26m) - Chỉ 84.5 triệu/m2,33 tỷ,391 m²,"Thanh Khê, Đà Nẵng",
https://batdongsan.com.vn/ban-dat-duong-nguyen-thuc-duong-phuong-hoa-hai/ban-mat-tien-khu-dong-view-song-co-co-di-bo-ra-bien-gia-chi-30tr-m2-pr42418199,"Chính chủ bán đất mặt tiền khu Đông Hải, view sông Cổ Cò đi bộ ra biển giá chỉ 31tr/m2","3,85 tỷ",124 m²,"Ngũ Hành Sơn, Đà Nẵng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hien-thanh-phuong-14-5-prj-kingdom-101/cap-nhat-nhung-ket-tien-ban-gap-o-q10-2pn-lh-pr40853195,"Cập nhật những căn hộ ""kẹt tiền bán gấp""ở Kingdom Q10: 2PN LH:0933 903 ***","5,8 tỷ",70 m²,"Quận 10, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-ly-thai-to-xa-dai-phuoc-1/ban-hem-tai-1-3-ty-vnd-125-m2-mat-tien-dep-pr41608385,"Bán 100m2, 5x20m, 1,49 tỷ, ô tô đến nhà, đường Lý Thái Tổ, full thổ cư, ngân hàng hỗ trợ vay","1,49 tỷ",100 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-nha-rieng-duong-tam-da-phuong-truong-thanh/can-ngang-5-sieu-hiem-moi-tinh-thanh-pr42854407,"Căn nhà ngang 5m siêu hiếm mới tinh đường Tam Đa, Phường Trường Thạnh","4,5 tỷ",85 m²,"Quận 9, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-xa-xuan-dong_1/ban-2842m2-gia-cuc-tot-tai-dien-dien-khanh-khanh-hoa-pr42191126,"Bán đất 2842m2 giá cực tốt tại xã Diên Xuân, Diên Khánh, Khánh Hòa",6 tỷ,2.842 m²,"Diên Khánh, Khánh Hòa",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-dinh-tri-prj-dream-city-bac-giang/chi-tu-3-ty-30-so-huu-5-tang-doi-dien-thi-dau-giang-pr42499547,Chỉ từ 3 tỷ (30%) Sở hữu Shophouse 5 Tầng Đối Diện Nhà Thi Đấu Bắc Giang.,Giá thỏa thuận,"90,5 m²","Bắc Giang, Bắc Giang",
https://batdongsan.com.vn/ban-dat-xa-dien-an/-1-4-ty-cach-vo-nguyen-giap-200m-khh-full-tho-cu-duong-oto-pr42808916,"[ 1,4 TỶ ] Diên An Cách Võ Nguyên Giáp 200m Diên Khánh Full Thổ Cư + đường Oto","1,4 tỷ",99 m²,"Diên Khánh, Khánh Hòa",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/quy-can-chuyen-nhuong-gia-dau-tu-140m-den-415m2-c-k-toi-25-pr42549060,"Biệt thự giá tốt nhất Ciputra, hoàn thiện full nội thất, sổ đỏ lâu dài mặt đường 30m. Giá từ 360tr",46 tỷ,126 m²,"Tây Hồ, Hà Nội",
https://batdongsan.com.vn/ban-dat-duong-hung-vuong-2-xa-phu-dong-2/1-45-ty-100m2-full-tho-5x20-oto-den-nha-cat-lai-15p-den-thu-thiem-quan-2-pr42046651,"100m2, full thổ, 1tỷ450, 5x20m, ôtô đến nhà. Đường Hùng Vương, Cát Lái. 15p đến Thủ Thiêm Quận 2","1,45 tỷ",100 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-thanh-lam-3-prj-hud-me-linh-central/ban-vip-323-7m-can-28bt07-kdt-huong-dong-nam-pr42854384,"BÁN BIỆT THỰ VIP 323,7M - CĂN 28BT07 KĐT HUD MÊ LINH - Hướng đông nam",22 tỷ,"323,7 m²","Mê Linh, Hà Nội",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hai-trieu-phuong-hoa-hai/toi-can-ban-biet-thu-so-80-ngu-hanh-son-da-nang-pr42854382,Tôi cần bán biệt thự Số 80 Hải Triều - Ngũ Hành Sơn - Đà Nẵng,12 tỷ,200 m²,"Ngũ Hành Sơn, Đà Nẵng",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-so-16-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/chi-5-lo-gia-tot-nhat-tt-tai-dt-160m2-gia-8-6-ty-pr40778572,Chỉ 5 lô đất nền giá tốt nhất tại KĐT Đông Tăng Long giá đầu tư 61 triệu/m2 DT 100m2 LH:0938 256 ***,"6,1 tỷ",100 m²,"Quận 9, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-gateway-thao-dien/chu-thien-chi-ban-4-png-ngu-gia-tot-nhat-thi-truong-pr42854377,CHỦ THIỆN CHÍ BÁN CĂN HỘ 4 PHÒNG NGỦ GIÁ TỐT NHẤT THỊ TRƯỜNG,17 tỷ,132 m²,"Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-tran-thai-tong-phuong-dich-vong-hau/chinh-chu-ban-tai-pho-cau-giay-cach-o-to-h-10m-pr42854337,"Chính chủ bán đất tại phố Trần Thái Tông, Cầu Giấy, cách đường ô tô tránh 10m","10,8 tỷ",54 m²,"Cầu Giấy, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-quy-quynh-phuong-nhan-hoa-prj-majestic-city/truc-tiep-gia-cdt-dat-coc-thien-chi-du-an-vao-tien-15-ho-tro-2-nam-khong-lai-pr42333823,"Quỹ căn siêu đẹp Trực tiếp giá gốc CĐT dự án Majestic City, vào tiền 15% hỗ trợ 2 năm không lãi","6,3 tỷ",90 m²,"Mỹ Hào, Hưng Yên",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dang-nhu-mai-phuong-thanh-my-loi/toi-can-villa-vip-tt-hanh-chinh-tp-thu-duc-mt-p-tml-q2-15x20-ham5-tang-chi-125-ty-pr42857206,"Tôi cần Bán Villa VIP TT hành chính TP.Thủ Đức MT Đặng Như Mai, P.TML,Q2-15x20-HẦm5 tầng Chỉ 125 tỷ",125 tỷ,300 m²,"Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/sieu-hot-mo-ban-11-can-vip-72m-16-3-ty-5-tang-n-o-ngay-pr42471049,Chính chủ a Sếp bán căn 73.8m2 5 tầng - 19.5 tỷ (bao phí) nhà mới 5 tầng siêu trung tâm. Liên hệ em,"19,5 tỷ","73,8 m²","Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-phuong-thoi-hoa/ban-1-tret-1-lau-moi-chua-su-dung-vi-tri-dep-gan-truong-hoc-gan-cho-pr42857143,"Bán nhà 1 trệt 1 lầu mới chưa sử dụng,vị trí đẹp,gần trường học,gần chợ.","2,2 tỷ",100 m²,"Bến Cát, Bình Dương",
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-dang-le/mo-ban-cum-cn-kim-dong-chinh-nghia-huyen-an-thi-hy-dien-tich-0-5ha-1ha-1-5ha-gia-95usd-m-pr40336336,"Mở bán Cụm CN Đặng Lễ Kim Động Chính Nghĩa Ân Thi - HY. Diện tích 0,5ha - 1ha - 1,5ha. 2.750tr/m2","13,75 tỷ",5.000 m²,"Ân Thi, Hưng Yên",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-le-hong-phong-xa-long-tho-prj-khu-do-thi-moi-long-tho/c-b-hud-300m2-15x20-so-rieng-mat-sau-ong-p-gia-chi-14tr5-m2-pr42857139,Cần bán đất nền dự án HUD 300m2 15x20m sổ hồng riêng mặt sau đường Lê Hồng Phong giá chỉ 14tr5/m2,"4,35 tỷ",300 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-db4-xa-vinh-tan-prj-sun-casa-central/chu-gui-ban-can-3-tang-mat-tien-kinh-doanh-sam-uat-khu-cong-nghiep-pr42836454,Chủ gửi Bán căn shophouse 3 tầng mặt tiền kinh doanh sầm uất Khu Công Nghiệp,"4,4 tỷ",100 m²,"Tân Uyên, Bình Dương",
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-le-ho/mo-ban-cum-cn-h-kim-bang-ha-nam-dien-tich-7000m-1ha-1-5ha-gia-2tr-m2-ban-giao-ngay-pr40749071,"Mở bán cụm CN Lê Hồ Xã Lê Hồ, H. Kim Bảng, Hà Nam. DT 7000m-1ha-1,5ha. Giá 2.3tr/m2. Bàn giao ngay","11,5 tỷ",5.000 m²,"Kim Bảng, Hà Nam",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giang-van-minh-phuong-ngoc-ha/toa-ng-500m2-mt-10m-10-tang-2-ham-gia-chot-linh-dong-cho-khach-thien-chi-pr42857113,Toà văn phòng mặt phố 500m2 MT 10m. 10 tầng 2 hầm giá chốt linh động cho khách thiện chí0868 779 ***,380 tỷ,500 m²,"Ba Đình, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-loc-ninh/up-si-het-6-lo-5x40-tho-cu-het-o-huyen-duong-minh-chau-tay-chi-340-trieu-pr42744076,Úp sỉ hết 6 lô đất 5x40m thổ cư hết đất ở xã Lộc Ninh huyện Dương Minh Châu Tây Ninh. Chỉ 340 triệu,340 triệu,200 m²,"Dương Minh Châu, Tây Ninh",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-xa-tien-thanh-1-prj-novaworld-phan-thiet/ket-ban-cat-lo-sau-song-lap-8x20-huong-dong-nam-nam-gan-ho-boi-gia-chi-4-4-ty-rat-re-pr42743253,Kẹt tiền bán cắt lỗ sâu Biệt thự song lập 8x20m hướng Đông Nam nằm gần hồ bơi giá chỉ 4.4 tỷ rất rẻ,"4,4 tỷ",160 m²,"Phan Thiết, Bình Thuận",
https://batdongsan.com.vn/ban-dat-phuong-phung-chi-kien/ban-lo-gian-dan-my-hao-hung-yen-pr42857059,"Bán lô giãn dân Phùng Chí Kiên,Mỹ Hào,Hưng Yên","3,6 tỷ",120 m²,"Mỹ Hào, Hưng Yên",
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/chinh-chu-ha-gia-ban-gap-bt-san-vuon-lo-goc-6-tang-gara-oto-thang-may-lh-pr42857052,"Chính chủ hạ giá bán gấp BT sân vườn lô góc Xuân Đỉnh 6 tầng, gara ôtô, thang máy. LH0983 539 ***","25,95 tỷ",105 m²,"Bắc Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-dinh-tuy-phuong-14-7/ban-lo-dat-hem-8m-gan-nga-tu-hang-xanh-binh-thanh-dt-362-5m2-gia-chi-95trieu-m2-xay-cao-tang-pr42857048,"Bán lô đất hẻm 8m gần ngã tư Hàng Xanh Bình Thạnh, DT 362,5m2, giá chỉ 95triệu/m2 xây cao tầng","34,5 tỷ","362,5 m²","Bình Thạnh, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-rieng-xa-ngu-hiep-1/chinh-chu-ban-nh-3-tang-lo-goc-3-mat-thoang-tai-thanh-tri-kdc-an-ninh-pr42611303,"Chính chủ bán nhanh nhà 3 tầng lô góc 3 mặt thoáng tại Ngũ Hiệp, Thanh Trì, KDC an ninh","8,9 tỷ","43,6 m²","Thanh Trì, Hà Nội",
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-hoa-son-5/chinh-chu-ban-1500m2-tai-thon-dong-goi-luong-binh-lh-pr42857009,"Chính chủ bán khu nghỉ dưỡng 1500m2 tại thôn Đồng Gội, Hoà Sơn ,Lương Sơn,Hoà Bình. LH0983 539 ***","10,9 tỷ",1.500 m²,"Lương Sơn, Hòa Bình",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-nam-thong/9-can-pho-long-dien-tich-5x24m-8x24m-12x24m-gia-15-5-ty-can-pr39285691,"9 căn nhà phố - Biệt thự Nam Long Trần Trọng Cung diện tích 5x24m, 8x24m, 12x24m giá từ 14.9 tỷ/căn","14,9 tỷ",120 m²,"Quận 7, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-giang-huong-1-phuong-hoa-xuan-prj-euro-village-2/sieu-pham-biet-thu-2-view-song-han-gia-tot-nhat-thi-truong-pr42856962,"Siêu phẩm đất biệt thự Euro Village 2 view sông Hàn, giá tốt nhất thị trường",Giá thỏa thuận,300 m²,"Cẩm Lệ, Đà Nẵng",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/ket-bnk-bn-gp-pho-5-5x17-6m-gi-9-5-ty-chot-khong-tiep-mg-lh-0901-424-068-pr37762244,"Kẹt bank bán gấp nhà phố Lavila Kiến Á 5,5x17,6m - giá 11 tỷ chốt - không tiếp MG LH0901 424 ***",11 tỷ,"96,8 m²","Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-ngan-phuong-nhan-chinh/ban-toa-ccmn-le-van-luong-97m-7t-29-phong-khep-kin-dong-tien-140-trieu-thang-pr42406585,"Bán tòa CHDV Hoàng Ngân, Lê Văn Lương 97m*7T, 29 phòng khép kín, dòng tiền 140 triệu/tháng","19,1 tỷ",97 m²,"Thanh Xuân, Hà Nội",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dai-lo-binh-duong-phuong-hiep-thanh/chinh-chu-ban-biet-thu-427m2-full-noi-that-pr41650676,Chính chủ bán biệt thự 427m2 mặt đường Đại Lộ Bình Dương,40 tỷ,427 m²,"Thủ Dầu Một, Bình Dương",
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ha-trung-phuong-hang-bong/ban-55m2-tien-5-5m-vuong-dep-t-vi-tri-kinh-doanh-sam-uat-pr42856638,"Bán nhà mặt phố Hà Trung, 55m2 mặt tiền 5,5m, vuông đẹp nhất phố. Vị trí kinh doanh sầm uất",29 tỷ,55 m²,"Hoàn Kiếm, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-an-lac-6-prj-akari-city-nam-long/hang-ngop-goc-3pn3wc-121m2-chi-4-7-ty-so-hong-san-bao-gia-toan-thi-truong-pr42731242,Hàng ngộp Akari City - căn góc 3PN3WC/ 121m2 chỉ 4.7 tỷ - sổ hồng sẵn bao giá toàn thị trường,"4,7 tỷ",121 m²,"Bình Tân, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-tinh-lo-10-xa-duc-hoa-dong-prj-kdt-lang-sen-viet-nam/chuyen-nhan-ki-gui-mua-ban-tai-khu-do-thi-long-chau-hoi-pho-pr42260905,Chuyên Nhận Kí Gửi - Mua Bán đất tại Khu Đô Thị Làng Sen Việt Nam- Long Châu Hội Phố.,650 triệu,80 m²,"Đức Hòa, Long An",
https://batdongsan.com.vn/ban-dat-xa-co-dong/ban-gap-dan-gan-trung-tam-hoa-lac-pr42856606,Bán gấp đất dân Hòa Lạc ngay trong trung tâm xã,"2,63 tỷ",146 m²,"Sơn Tây, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-song-lap-emart-vap-pr40496592,Bán biệt thự song lập Cityland Garden Hills - Emart Gò Vấp,"42,75 tỷ",171 m²,"Gò Vấp, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-thuong-phuong-me-tri/sieu-pham-mat-ngo-o-to-tranh-kinh-doanh-sam-uat-lo-goc-pr42856571,Siêu phẩm Mễ Trì - mặt ngõ ô tô tránh - kinh doanh sầm uất - lô góC,"29,5 tỷ",200 m²,"Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-vo-van-kiet-phuong-10-13/hang-kin-ban-mt-p10-quan-5m-ngang-17-dai-19-gia-75-ty-mua-sieu-loi-pr42856561,"Hàng Kín,Bán nhà MT Võ Văn Kiệt ,P10, Quận 5M, NGANG 17, dái 19, giá 75 tỷ ,mua siêu lời",75 tỷ,260 m²,"Quận 5, Hồ Chí Minh",
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-quyet-thang/ban-dep-san-nha-san-gan-song-buoitai-lac-son-hoa-binh-1-5-ty-3299-m2-pr42856548,"Bán Trang trại đẹp sẵn nhà sàn, gần sông bưởitại Xã Quyết Thắng, Lạc Sơn, Hòa Bình, 1,5 tỷ, 3299 m2","1,5 tỷ",3.299 m²,"Lạc Sơn, Hòa Bình",
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-dinh-prj-n03-t3-t4-ngoai-giao-doan/-gia-rat-tot-phu-p-dau-tu-de-o-3-pn-4pn-90-131-m-du-an-doan-pr42856525,"Căn hộ giá rất tốt phù hợp đầu tư,để ở, 3 PN,4PN 90-131 m² dự án Ngoại Giao Đoàn.","7,1 tỷ",90 m²,"Bắc Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-dat-nen-du-an-phuong-hoa-xuan-prj-euro-village-2/ban-lo-biet-thu-view-song-2-dien-tich-282m2-da-nang-gia-tot-nhat-pr41943421,"Bán đất biệt thự đường Giáng Hương 3-mặt sau view kênh khu Euro Village 2 Hòa Xuân,Đà Nẵng.Giá tốt",Giá thỏa thuận,300 m²,"Cẩm Lệ, Đà Nẵng",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-quoc-lo-19-xa-phuoc-thuan-2-prj-quy-nhon-iconic/can-tien-ban-hon-200-trieu-80m2-gan-truong-cho-cong-vien-khu-do-thi-bac-ha-thanh-pr42856513,"Cần tiền bán lỗ hơn 200 triệu nền 80m2, gần trường, chợ, công viên khu đô thị Bắc Hà Thanh","1,8 tỷ",80 m²,"Tuy Phước, Bình Định",
https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-ngoc-vu-phuong-trung-hoa-4/sieu-pham-37m2-20m-o-to-tranh-vi-tri-dinh-139-so-do-dep-pr42728478,Siêu phẩm 37m2 - 20m ô tô tránh - vị trí đỉnh 139 Nguyễn Ngọc Vũ - sổ đỏ đẹp,"8,5 tỷ",37 m²,"Cầu Giấy, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-tien-xuan/cuc-hiem-lo-75m2-doi-dien-dhqg-sat-ga-metro-dai-lo-thang-long-tai-hoa-lac-re-nhat-thi-truong-pr42851853,"CỰC HIẾM LÔ ĐẤT 75M2 ĐỐI DIỆN ĐHQG, SÁT GA METRO, ĐẠI LỘ THĂNG LONG TẠI HOÀ LẠC. RẺ NHẤT THỊ TRƯỜNG",Giá thỏa thuận,75 m²,"Thạch Thất, Hà Nội",
https://batdongsan.com.vn/ban-dat-duong-chuong-duong-phuong-my-an/-mat-tien-view-song-han-gia-cuc-tot-de-dau-tu-pr38122593,"Lô góc 2MT Chương Dương gần cầu Trần Thị Lý, view sông Hàn, giá cực tốt để đầu tư -0944 147 ***",Giá thỏa thuận,100 m²,"Ngũ Hành Sơn, Đà Nẵng",
https://batdongsan.com.vn/ban-nha-rieng-duong-so-3-phuong-8-12/48-6m2-cong-nhan-du-5-2-ty-dep-ko-pham-pt-3pn-lon-thong-2-dau-xe-hoi-full-noi-that-pr42856435,"48,6m2 CÔNG NHẬN ĐỦ 5,2 tỷ , SỔ ĐẸP ko phạm PT, 3PN lớn , ĐƯỜNG THÔNG 2 đầu Xe Hơi, full NỘI THẤT","5,19 tỷ","48,6 m²","Gò Vấp, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-44a-thi-tran-phuoc-hai-2/long-my-dang-sap-nhap-2394m2-san-500m2-tho-cu-cach-bien-2km-pr41385353,Tổng hợp hàng thị trấn Phước Hải từ 1000m2 - 3283m2 - Gần biển - view núi - sổ sẵn thổ cư,3 tỷ,1.000 m²,"Long Đất, Bà Rịa Vũng Tàu",
